"id. Response ID","submitdate. Date submitted","lastpage. Last page","startlanguage. Start language","seed. Seed","demoQuestion1. Specify your Gender:","demoQuestion2. Select your age group: ","demoQuestion3. Select your profession: ","demoQuestion3[other]. Select your profession:  [Other]","demoQuestion4. In which country you are living at present? ","demoQuestion5. Are you associated with any institution/ever been associated with any institution? ","demoQuestion6. Name of the institution: ","demoQuestion7. How often you use online communication software?","demoQuestion8. How much time do you spend on digital communication platforms? ","demoQuestion9. Which platform do you prefer the most? ","demoQuestion9[other]. Which platform do you prefer the most?  [Other]","demoQuestion10. For what purpose do you mostly use an online communication platform? ","demoQuestion10[other]. For what purpose do you mostly use an online communication platform?  [Other]","demoQuestion11[1]. Which one do you  prefer:  [Mobile Application]","demoQuestion11[2]. Which one do you  prefer:  [Desktop Application]","demoQuestion11[3]. Which one do you  prefer:  [Website using Browser]","demoQuestion11[4]. Which one do you  prefer:  [None ]","specificQuestion. Next, you will find images of the user interfaces of three digital communication platforms naming Zoom, Microsoft Teams, and Google Meet. Look at the images and answer the following questionnaires on this basis.  The information shown in images of the apps is purely exemplary. Only the presentation of this information should be taken into account in your evaluation. ","Z0. ","Z00. Carefully observe the screenshots and answer the following questions.  Remember, there is no right or wrong answer! Answer without any hesitation.  ","Z1[01]. Overall appeal of the system:  [confusing | structured]","Z1[02]. Overall appeal of the system:  [impractical | practical]","Z1[03]. Overall appeal of the system:  [unpredictable | predictable]","Z1[04]. Overall appeal of the system:  [complicated | simple]","Z1[05]. Overall appeal of the system:  [dull | captivating]","Z1[06]. Overall appeal of the system:  [tacky | stylish]","Z1[07]. Overall appeal of the system:  [cheap | premium]","Z1[08]. Overall appeal of the system:  [unimaginative | creative]","Z1[09]. Overall appeal of the system:  [good | bad]","Z1[10]. Overall appeal of the system:  [beautiful | ugly]","Z01. Choose the options that are suitable for you:","Z2[1]. I would like to use this system frequently. [Strongly Disagree | Strongly Agree]","Z3[1]. I found the system unnecessarily complex. [Strongly Disagree | Strongly Agree]","Z4[1]. I think the system is easy to use. [Strongly Disagree | Strongly Agree]","Z5[1]. I think that I would need the support of a technical person to be able to use the system. [Strongly Disagree | Strongly Agree]","Z6[1]. I think the various functions of the system are well displayed.  [Strongly Disagree | Strongly Agree]","Z7[1]. I think there are too many inconsistencies in the system. [Strongly Disagree | Strongly Agree]","Z8[1]. I think most people will learn the system quickly. [Strongly Disagree | Strongly Agree]","Z9[1]. I find the system cumbersome to use.  [Strongly Disagree | Strongly Agree]","Z10[1]. I feel very confident to use the system. [Strongly Disagree | Strongly Agree]","Z11[1]. I think I need to learn a lot of things before I get going with the system [Strongly Disagree | Strongly Agree]","Z12. What is the one thing you liked the most about the application?         ","Z13. What is the one thing you disliked the most about the application?       ","Z14. If you could change one thing about the system, what would it be?  ","Z15. Does the system contain enough information for your usage? ","M0. ","M00. Carefully observe the screenshots and answer the following questions.  Remember, there is no right or wrong answer! Answer without any hesitation. ","M1[01]. Overall appeal of the system: [confusing | structured]","M1[02]. Overall appeal of the system: [impractical | practical]","M1[03]. Overall appeal of the system: [unpredictable | predictable]","M1[04]. Overall appeal of the system: [complicated | simple]","M1[05]. Overall appeal of the system: [dull | captivating]","M1[06]. Overall appeal of the system: [tacky | stylish]","M1[07]. Overall appeal of the system: [cheap | premium]","M1[08]. Overall appeal of the system: [unimaginative | creative]","M1[09]. Overall appeal of the system: [good | bad]","M1[10]. Overall appeal of the system: [beautiful | ugly]","M01. Choose the options that are suitable for you:","M2[1]. I would like to use this system frequently.  [Strongly Disagree | Strongly Agree]","M3[1]. I found the system unnecessarily complex. [Strongly Disagree | Strongly Agree]","M4[1]. I think the system is easy to use.  [Strongly Disagree | Strongly Agree]","M5[1]. I think that I would need the support of a technical person to be able to use the system. [Strongly Disagree | Strongly Agree]","M6[1]. I think the various functions of the system are well displayed.  [Strongly Disagree | Strongly Agree]","M7[1]. I think there are too many inconsistencies in the system. [Strongly Disagree | Strongly Agree]","M8[1]. I think most people will learn the system quickly. [Strongly Disagree | Strongly Agree]","M9[1]. I find the system cumbersome to use.   [Strongly Disagree | Strongly Agree]","M10[1]. I feel very confident to use the system. [Strongly Disagree | Strongly Agree]","M11[1]. I think I need to learn a lot of things before I get going with the system  [Strongly Disagree | Strongly Agree]","M12. What is the one thing you liked the most about the application? ","M13. What is the one thing you disliked the most about the application?","M14. If you could change one thing about the system, what would it be? ","M15. Does the system contain enough information for your usage? ","G0. ","G00. Carefully observe the screenshots and answer the following questions.  Remember, there is no right or wrong answer! Answer without any hesitation.  ","G1[01]. Overall appeal of the system:   [confusing | structured]","G1[02]. Overall appeal of the system:   [impractical | practical]","G1[03]. Overall appeal of the system:   [unpredictable | predictable]","G1[04]. Overall appeal of the system:   [complicated | simple]","G1[05]. Overall appeal of the system:   [dull | captivating]","G1[06]. Overall appeal of the system:   [tacky | stylish]","G1[07]. Overall appeal of the system:   [cheap | premium]","G1[08]. Overall appeal of the system:   [unimaginative | creative]","G1[09]. Overall appeal of the system:   [good | bad]","G1[10]. Overall appeal of the system:   [beautiful | ugly]","G01. Choose the options that are suitable for you:","G2[1]. I would like to use this system frequently. [Strongly Disagree | Strongly Agree ]","G3[1]. I found the system unnecessarily complex. [Strongly Disagree | Strongly Agree]","G4[1]. I think the system is easy to use.  [Strongly Disagree | Strongly Agree]","G5[1]. I think that I would need the support of a technical person to be able to use the system. [Strongly Disagree | Strongly Agree]","G6[1]. I think the various functions of the system are well displayed.   [Strongly Disagree | Strongly Agree]","G7[1]. I think there are too many inconsistencies in the system.  [Strongly Disagree | Strongly Agree]","G8[1]. I think most people will learn the system quickly.  [Strongly Disagree | Strongly Agree]","G9[1]. I find the system cumbersome to use.   [Strongly Disagree | Strongly Agree]","G10[1]. I feel very confident to use the system.  [Strongly Disagree | Strongly Agree]","G11[1]. I think I need to learn a lot of things before I get going with the system [Strongly Disagree | Strongly Agree]","G12. What is the one thing you liked the most about the application? ","G13. What is the one thing you disliked the most about the application?","G14. If you could change one thing about the system, what would it be? ","G15. Does the system contain enough information for your usage?  ","F1. On the basis of simplicity, which app would you use? ","F2. On the basis of usefulness, which app would you use?","F3. On the basis of visuals, which application would you choose and why?"
"92","1980-01-01 00:00:00","6","en","1509425956","Female","35-44","Teacher","","Bangladesh ","Yes","University Laboratory School &College ","Many times a week","2-3 hours","Zoom","","Education","","Yes","No","No","No","","","","3","3","2","0","0","3","3","2","3","3","","7","1","1","1","1","1","7","7","7","7","We can communicate easily ","None","No","Yes","","","3","3","3","3","3","3","3","1","1","2","","3","4","6","4","5","5","4","6","5","7","Easy","None ","No","Yes","","","3","3","3","3","3","3","3","3","3","2","","5","5","6","5","4","4","5","6","7","7","Easy ","None","No","Yes","Google Meet","Zoom","Zoom"
"93","1980-01-01 00:00:00","6","en","740932466","Female","45-54","Administrative Personnel","","Bangladesh ","Yes","University of Dhaka ","Many times a day","4-5 hours","Zoom","","Meetups","","Yes","No","No","No","","","","0","0","0","0","0","0","0","0","0","1","","1","1","2","1","1","1","1","1","1","1","Easy to communicate ","Nothing ","Nothing ","Yes","","","0","0","0","0","0","0","0","0","0","0","","1","1","1","1","1","1","1","1","1","1","Nothing ","Nothing ","Nothing ","Yes","","","0","0","0","0","0","0","0","0","0","0","","1","1","1","1","1","1","1","1","1","1","Nothing ","Nothing ","Nothing ","Yes","No preference","Zoom","None"
"94","1980-01-01 00:00:00","6","en","1270122856","Female","45-54","Teacher","","Bangladesh ","Yes","IER","Many times a day","4-5 hours","Zoom","","Education","","Yes","No","No","No","","","","2","1","1","2","2","0","0","-1","0","-1","","4","2","6","6","5","2","2","3","2","4","Easy to use. ","Limitations of participants. ","Enlarge the tool bar icons.","Yes","","","-2","1","3","0","2","2","2","0","-2","0","","5","3","6","5","6","4","5","4","5","5","Nicely displayed ","Nothing ","Nothing ","Yes","","","2","2","2","2","-2","-1","-1","0","-1","1","","3","3","7","1","6","2","5","5","5","3","Simplicity ","Less functions and facilities ","Nothing ","Yes","Zoom","Zoom","Microsoft Teams"
"95","1980-01-01 00:00:00","6","en","369470580","Male","25-34","Student","","Bangladesh","Yes","North South University","Many times a week","8-9 hours","Zoom","","Education","","Yes","No","Yes","No","","","","2","3","3","2","0","1","2","1","-3","-3","","7","1","5","1","6","3","7","3","7","1","Minimal interface","Nothing to be disliked up until now.","Some user interactive options can be added for a different experience ","Yes, enough for a video conference platform!","","","3","2","3","1","0","0","1","2","-3","-3","","5","2","6","1","6","7","6","2","6","1","Functional","A bit complicated compared to Google meet","A bit simplistic approach","Yes!","","","3","2","2","3","3","3","1","1","-3","-2","","7","1","7","1","7","2","7","2","7","1","Minimal","Nothing at all. ","Works fine for my personal use","Yes","Google Meet","Zoom","Google Meet"
"98","1980-01-01 00:00:00","6","en","1026053976","Male","15-24","Student","","Bangladesh","No","","Many times a day","4-5 hours","Google Meet","","Other","All of the above","No","No","Yes","No","","","","2","2","2","2","1","0","0","0","-2","-1","","5","3","6","1","6","3","6","4","6","2","Easy to use","Feels backdated sometimes ","More options","Yes","","","-2","-1","-1","-1","-1","-2","-2","-1","1","1","","2","3","2","3","3","3","2","4","4","4","Nothing","Looks cheap","Everything ","No","","","3","3","3","3","3","3","3","3","-3","-3","","7","1","7","1","7","1","6","4","7","1","Easy to use ","Control over app","Color","Yes","Google Meet","Google Meet","Google Meet"
"99","1980-01-01 00:00:00","6","en","1435567559","Female","15-24","Student","","Bangladesh","No","","Once or twice a month","2-3 hours","Zoom","","Education","","Yes","No","No","No","","","","3","2","3","3","2","3","2","2","-2","-1","","7","1","7","1","6","2","7","1","7","1","easy to use","limited time","40 min time period","yes","","","1","2","2","2","1","0","1","1","0","-1","","4","1","7","1","5","3","6","1","6","1","nothing","too many similar tools","similar tools","no","","","3","3","3","3","3","3","3","3","-3","-3","","7","1","7","1","7","1","7","1","7","1","easy to use","nothing","nothing","yes","Google Meet","Zoom","Google Meet"
"102","1980-01-01 00:00:00","6","en","2140839605","Male","55-64","Administrative Personnel","","Bangladesh","Yes","Dhaka University ","Many times a day","4-5 hours","Zoom","","Meetings","","Yes","No","No","No","","","","-2","-1","-2","-2","-1","0","1","1","0","0","","4","6","2","6","3","6","2","6","4","6","Nothing","Nothing","Nothing","No","","","-3","-2","-1","-2","1","1","1","1","0","1","","3","4","2","3","3","4","2","3","2","7","Nothing","Nothing","Nothing","No","","","-3","-3","-2","-3","-2","-1","-2","-2","0","1","","2","5","2","7","5","5","1","7","1","7","Nothing ","Nothing ","Nothing ","No","No preference","No preference","No preference"
"103","1980-01-01 00:00:00","6","en","1857866135","Female","45-54","Teacher","","Bangladesh ","No","","Once everyday","8-9 hours","Zoom","","Education","","No","Yes","No","No","","","","-2","1","-2","1","1","2","2","2","3","2","","2","2","2","2","2","2","2","2","2","2","Mobile","Writing ","Ray","No","","","-2","-2","-2","-3","-3","-2","-3","-3","-2","-2","","2","2","1","2","2","2","2","2","2","2","Application ","System ","Robin","No","","","-3","-2","-1","-2","-1","-2","-1","-2","-2","-2","","5","2","1","2","3","2","2","2","2","2","Free","Rayy","Globe ","No","Zoom","Zoom","Zoom"
"107","1980-01-01 00:00:00","6","en","1273270040","Female","55-64","Teacher","","Bangladesh","No","","Once or twice a month","2-3 hours","Zoom","","Meetings","","Yes","Yes","No","No","","","","1","1","1","1","1","1","1","1","-1","-1","","5","4","3","5","4","4","4","4","3","6","Join a meeting","schedule a meeting","Schedule a meeting","No","","","1","1","1","1","1","1","1","1","0","0","","2","2","2","6","2","4","4","4","3","6","Create a room","Test","Test","No","","","2","2","2","3","2","2","2","2","-2","-2","","6","4","6","3","5","3","6","4","5","3","Instant meeting","Sharing video","Sharing video","Yes","Google Meet","Zoom","Google Meet"
"108","1980-01-01 00:00:00","6","en","62810347","Female","25-34","Teacher","","Bangladesh","No","","Many times a day","4-5 hours","Zoom","","Education","","Yes","Yes","Yes","No","","","","2","2","2","2","2","2","2","2","-2","-2","","7","3","6","2","6","2","4","4","7","1","Breakout rooms","Schedule a meeting","Schedule a meeting","Yes","","","1","1","1","1","1","1","1","1","-1","-1","","5","3","5","2","5","3","4","4","5","2","Create a room","Test survey","Test survey","No","","","2","2","2","2","2","2","2","2","-2","-2","","6","2","6","2","6","2","6","4","6","2","Instant Meeting","Sharing screen","Sharing screen","Yes","Zoom","Zoom","Google Meet"
"109","1980-01-01 00:00:00","6","en","9088821","Male","55-64","Teacher","","Bangladesh","No","","Once or twice a month","2-3 hours","Zoom","","Meetings","","Yes","No","No","No","","","","2","2","2","2","2","2","2","2","-2","-3","","7","5","3","4","5","4","4","4","4","5","Sharing screen","Schedule a meeting","Schedule a meeting","Yes","","","1","1","1","1","1","1","1","1","-2","-3","","5","4","4","5","4","4","4","4","3","5","Create a team","Test","Test","No","","","2","2","2","3","2","2","2","2","-2","-3","","6","3","6","3","6","2","5","4","5","4","Instant meeting","Sharing screen","Sharing screen","Yes","Google Meet","Zoom","Google Meet"
"110","1980-01-01 00:00:00","6","en","903958020","Male","15-24","Student","","India","Yes","DAV PUBLIC SCHOOL","Many times a week","6-7 hours","Zoom","","Education","","Yes","No","No","No","","","","3","3","3","3","3","1","-3","3","-3","-3","","7","1","7","2","6","1","4","3","7","1","USER FRIENDLY
EASY TO UNDERSTAND
EASY FOR COMMUNICATION
SIMPLE APPLICATION","NOTHING","NOTHING","YES","","","0","-1","0","1","-1","-1","-1","0","0","0","","4","4","5","3","4","4","5","4","4","3","My first preference would be zoom, as compared to it teams is similar but more functions can be added for same","layout
color scheme
features","features placement","50-50","","","3","3","3","3","3","3","-1","3","-3","-3","","6","1","6","1","7","1","4","3","7","1","easy video call application
interface is easy and simple
audio video quality is impeccable","you need to have gmail account for access","gmail account access ","yes","Zoom","Zoom","Zoom"
"111","1980-01-01 00:00:00","6","en","792559923","Female","25-34","Student","","India","Yes","SRH BERLIN","Many times a day","6-7 hours","Zoom","","Education","","No","Yes","No","No","","","","3","3","3","3","3","3","0","3","-3","-3","","7","1","7","1","7","1","7","1","7","1","EASY TO USE
CAN USE ZOOM FOR FREE
SCALABLE
SUPPORTS LARGE AUDIENCE","ZOOMBOMBING
NEED TO DOWNLOAD APPLICATION ","ZOOMBOMBING","YES","","","3","3","3","3","3","0","0","1","-2","-2","","4","3","2","1","2","3","4","2","3","1","EASY TO USE
SEAMLESS COMMUNICATION
NEW MEMBERS CAN MORE QUICKLY GET UP TO SPEED","DIFFICULT TRANSISTION FROM OUTLOOK","TRANSITION FROM OUTLOOK","YES","","","3","3","3","3","3","3","0","3","-3","-3","","5","2","7","1","7","1","6","2","1","1","EASY TO USE
GOOD AUDIO VIDEO QUALITY","NOTHING","SEEMS PERFECT","YES","Microsoft Teams","Microsoft Teams","Microsoft Teams"
"112","1980-01-01 00:00:00","6","en","555647852","Male","35-44","IT Professional","","India","Yes","ACCENTURE SOLUTIONS","Many times a week","8-9 hours","Microsoft Teams","","Meetings","","No","Yes","No","No","","","","1","1","1","0","0","0","0","0","0","0","","4","3","3","3","3","2","4","3","4","3","AVERAGE APPLICATION
SIMPLE AND EFFECTIVE
","HD VIDEO IS NOT STANDARD","VIDEO QUALITY","AVERAGE","","","3","3","3","3","3","3","0","3","-3","-3","","7","1","7","1","7","1","3","1","7","1","EASY TO USE
FREE TO ACCESS
EASY CONVINIENT FOR MEETINGS
AUDIO VIDEO OF GOOD QUALITY
","NEED TO DOWNLOAD THE APPLICATION, CAN'T ACCESS SAME THROUGH BROWSER DIRECTLY","NOTHING","YES. Best one","","","3","3","3","3","3","3","0","3","-3","-3","","7","1","7","2","7","1","4","1","2","1","easy to use","nothing","nothing","yes","Microsoft Teams","Microsoft Teams","Microsoft Teams"
"113","1980-01-01 00:00:00","6","en","733061412","Female","45-54","Other","Homemaker","Germany","No","","Many times a week","4-5 hours","Google Meet","","Meetups","","Yes","No","No","No","","","","0","0","1","2","1","1","0","1","-1","-1","","4","3","4","6","4","2","4","3","5","5","simple and effective","I haven't use the system","nothing","yes","","","3","3","3","3","3","3","1","3","-2","-1","","4","2","4","5","5","2","4","4","2","6","simple
easy to use
features dispalyed correctly
audio video great","nothing","nothing","yes","","","3","3","3","3","3","3","0","3","-3","-2","","7","1","7","3","7","1","5","2","6","4","easy and effective
good layout
user freindly","nothing","nothing","yes","Google Meet","Google Meet","Google Meet"
"114","1980-01-01 00:00:00","6","en","1416940525","Male","65-84","Other","Retired Employee","Germany","No","","Once or twice a week","2-3 hours","Google Meet","","Meetups","","Yes","No","No","No","","","","0","0","0","0","0","0","0","0","0","0","","4","4","4","4","4","4","4","4","4","4","simple
easy to use
user friendly","nothing","nothing","yes","","","0","0","0","0","0","0","0","0","0","0","","4","4","4","4","4","4","4","4","4","4","simple","nothing","nothing","yes","","","1","1","1","1","1","1","1","1","-2","-2","","5","3","2","3","7","2","4","2","4","4","simple
easy to use
audio video quality best","access through email account","email account free access","yes","Google Meet","Google Meet","Google Meet"
"115","1980-01-01 00:00:00","6","en","1176075185","Female","55-64","Teacher","","India","No","","Once or twice a week","6-7 hours","Zoom","","Education","","No","Yes","No","No","","","","1","1","1","2","2","1","1","1","-2","-2","","5","2","6","4","6","2","3","3","3","2","everything","nothing","nothing","yes","","","1","1","1","1","1","1","1","1","-3","-2","","3","2","3","3","3","2","4","3","4","4","simple and effective","nothing","nothing","yes","","","1","1","1","1","1","1","1","1","-2","0","","4","4","4","4","4","4","4","4","4","4","simple
user friendly","nothing","nothing","yes","Zoom","Zoom","Zoom"
"116","1980-01-01 00:00:00","6","en","1355961661","Male","25-34","IT Professional","","Bangladesh","Yes","Ahsanullah University of Science & Technology","Many times a day","8-9 hours","Skype","","Meetings","","Yes","Yes","No","No","","","","2","2","2","3","3","3","2","2","-2","-2","","5","3","6","5","5","3","6","2","6","6","Screen Sharing.","Nothing.","Nothing.","Yes","","","2","2","2","3","3","2","2","2","-2","-2","","6","6","6","6","6","5","6","3","6","6","file transfer.","Nothing","Nothing","I think so","","","0","0","0","0","0","0","0","0","0","0","","4","4","4","4","4","4","4","4","4","4","-","-","-","-","Microsoft Teams","Microsoft Teams","Microsoft Teams"
"118","1980-01-01 00:00:00","6","en","1908203110","Male","15-24","Student","","Bangladesh","Yes","Sunbeams","Many times a day","2-3 hours","Zoom","","Education","","No","Yes","No","No","","","","1","1","1","1","0","0","0","0","-1","0","","4","3","5","4","4","4","5","4","4","3","Another means of online communication","Having to sign in to have a meeting id","Nothing","Yes","","","1","1","1","1","0","0","0","0","-1","0","","4","4","5","4","4","4","4","4","4","3","Can have a longer meeting duration","Unnecessary. Similar apps are available as well","Colour theme is dark. Would have been more enlighting for it to be a brighter colour.","Yes","","","1","1","1","0","0","0","0","0","-1","0","","4","4","4","4","4","4","4","4","4","4","Easy access
","Downloaded application is under whelming ","More features added to the downloaded app variant","yes","Zoom","Zoom","Google Meet"
"120","1980-01-01 00:00:00","6","en","2081708761","Male","55-64","Other","Retired businessman ","Canada","No","","Many times a day","0-1 hour","Zoom","","Meetups","","Yes","Yes","No","No","","","","1","1","2","1","1","1","1","0","2","2","","3","5","5","4","5","4","5","5","5","3","Easy to meet a group ","None","N/A","Yes","","","2","0","1","0","0","2","0","0","2","2","","1","4","4","3","6","2","5","3","5","3","Easy to use","None","N/A","Yes","","","2","0","0","0","0","1","0","0","2","1","","3","4","5","3","4","2","4","3","4","2","Easy to use","Nothing","N/A","Yes","Zoom","Zoom","Zoom"
"121","1980-01-01 00:00:00","6","en","771415232","Male","15-24","Student","","India","No","","Many times a day","8-9 hours","Microsoft Teams","","Education","","Yes","Yes","Yes","No","","","","1","1","1","0","0","1","0","0","2","2","","4","2","7","1","7","4","7","1","7","1","Ease of use","Nothing","Complexity","No","","","0","0","0","0","0","0","0","0","0","2","","6","2","7","6","4","4","4","4","4","4","Easy to use","Nothing","Nothing","Yes","","","0","0","0","0","0","0","0","0","0","0","","5","3","5","5","5","5","4","4","4","4","Easy to use","Nothing","Nothing","Yes","Microsoft Teams","Microsoft Teams","Microsoft Teams"
"123","1980-01-01 00:00:00","6","en","1991926806","Female","15-24","Student","","India ","No","","Once everyday","4-5 hours","Zoom","","Education","","Yes","No","No","No","","","","1","2","2","2","1","1","1","1","-1","-1","","4","3","6","2","6","3","6","3","5","3","Easy to use and understand ","Nothing ","Everything is perfect ","Yes ","","","1","1","1","1","1","1","1","2","-1","-1","","5","1","6","2","6","2","5","3","5","2","Well structured ","Nothing ","No need to change ","Yes","","","1","1","2","2","2","2","2","2","-2","-2","","6","1","6","2","5","2","5","2","5","2","Easy to use ","Nothing ","No need to change ","Yes","Google Meet","Zoom","Zoom"
"124","1980-01-01 00:00:00","6","en","1030614935","Male","15-24","Student","","India","No","","Never","2-3 hours","Zoom","","Education","","Yes","No","No","No","","","","3","1","1","0","1","0","0","1","2","1","","5","3","4","6","3","6","5","6","5","5","personally msg","nothing","nothing","yes","","","0","1","1","1","3","2","-1","1","0","1","","3","4","6","3","3","2","5","4","4","3","nothing ","nothing ","noth","no","","","0","2","2","3","-2","3","-2","-1","-1","-1","","3","5","2","2","3","6","3","2","5","4","no","no","no","no","Zoom","Zoom","Zoom"
"125","1980-01-01 00:00:00","6","en","499079999","Female","65-84","Teacher","","Bangladesh ","Yes","B. N. College, Dhaka, Bangladesh ","Never","2-3 hours","Other","Messager","Meetups","","Yes","No","No","Yes","","","","0","0","0","0","0","0","0","0","0","0","","1","1","7","4","4","4","4","4","5","5","Vedio Conversation ","controling options","Make easy to share any  files","No","","","0","0","0","0","0","0","0","0","0","0","","4","3","7","7","4","3","6","5","4","4","Never use this application ","I have not any idea","I have not any idea","I have not any idea","","","0","0","0","0","0","0","0","0","0","0","","1","1","1","1","1","1","1","1","1","1","Never use it","Never use it","Never use it","Never use it","None","No preference","None"
"126","1980-01-01 00:00:00","6","en","650078144","Female","35-44","IT Professional","","India","No","","Many times a week","4-5 hours","Microsoft Teams","","Meetings","","No","Yes","No","No","","","","0","0","0","0","0","0","0","0","0","0","","6","2","6","2","4","3","4","4","5","2","Audio
Video quality
Easy to use
Simple interface
","Nothing","Nothing","Yes","","","3","2","2","3","3","2","0","3","-2","-3","","7","2","6","2","7","2","4","4","6","2","Easy to use
User friendly
Simpler UI
Great features","Nothing","Nothing","Yes","","","1","0","1","1","1","1","1","1","1","1","","4","4","4","4","4","4","4","4","4","4","Easy accessibility","Email account creation","Email access","Yes","Microsoft Teams","Microsoft Teams","Microsoft Teams"
"130","1980-01-01 00:00:00","6","en","332477384","Male","35-44","Teacher","","India","No","","Once or twice a month","4-5 hours","Google Meet","","Meetings","","No","Yes","No","No","","","","2","2","2","2","1","0","3","2","1","1","","3","4","3","3","4","3","4","3","3","3","Na","No","No","No","","","2","2","3","-1","-1","1","0","2","1","2","","6","6","6","5","6","2","6","5","6","6","No","No","No","No","","","2","2","2","2","1","3","1","-1","1","0","","4","6","4","6","4","6","5","4","6","5","No","No","No","No","Google Meet","Microsoft Teams","Microsoft Teams"
"131","1980-01-01 00:00:00","6","en","2899208","Female","45-54","IT Professional","","India","No","","Once or twice a week","6-7 hours","Microsoft Teams","","Meetings","","Yes","Yes","No","No","","","","-2","-1","-1","0","0","2","3","1","1","2","","2","5","4","3","5","4","3","3","3","5","No","No","No","No","","","-2","-1","0","0","1","-1","0","-1","2","3","","6","6","6","5","5","5","6","5","4","5","Na","No","No","No","","","3","1","3","1","1","1","1","1","2","3","","6","6","6","5","6","6","5","6","5","5","No","No","No","No","Microsoft Teams","Google Meet","Microsoft Teams"
"132","1980-01-01 00:00:00","6","en","1565374540","Diverse","35-44","Teacher","","India","Yes","No","Once or twice a week","4-5 hours","Microsoft Teams","","Education","","Yes","Yes","No","No","","","","2","3","2","3","1","2","3","2","2","1","","7","5","5","6","5","5","6","5","5","4","No","No","No","No","","","2","3","2","1","2","1","2","3","2","2","","5","6","5","5","6","5","6","3","6","5","No","No","No","No","","","2","2","2","1","1","1","3","2","1","3","","5","4","6","5","5","5","6","4","5","5","Na","Na","No","No","No preference","Microsoft Teams","Google Meet"
"133","1980-01-01 00:00:00","6","en","686393017","Female","25-34","Student","","India","No","","Many times a week","6-7 hours","Skype","","Meetings","","Yes","Yes","No","No","","","","0","0","2","2","2","2","1","2","2","2","","5","6","5","6","6","7","6","7","6","6","No","No","No","No","","","1","1","1","0","2","2","2","1","1","2","","5","6","6","6","6","5","6","6","5","5","No","No","Na","Na","","","3","3","3","2","1","2","2","1","3","2","","5","6","6","6","6","5","7","5","7","7","No","No","No","No","Microsoft Teams","Microsoft Teams","No preference"
"134","1980-01-01 00:00:00","6","en","1781557623","Male","25-34","Administrative Personnel","","India","No","","Many times a week","6-7 hours","Slack","","Meetings","","Yes","Yes","No","No","","","","1","2","1","1","1","1","3","2","2","2","","5","6","6","6","6","6","5","6","7","5","No","No","No","No","","","-1","1","1","1","3","1","2","2","2","3","","6","4","6","6","2","6","5","4","6","6","No","No","No","No","","","0","-2","-1","0","0","-1","-1","-1","-2","-1","","1","3","2","1","7","7","3","3","6","4","No","No","No","Jo","Zoom","Google Meet","Microsoft Teams"
"135","1980-01-01 00:00:00","6","en","152643143","Diverse","25-34","Administrative Personnel","","India","Yes","No","Once or twice a year","4-5 hours","Google Meet","","Meetings","","Yes","Yes","No","No","","","","-1","-1","1","1","-1","-1","0","0","-1","0","","5","2","4","5","5","3","2","3","3","5","No","No","No","No","","","-2","-1","-1","1","0","-2","0","-1","-2","-1","","3","2","2","3","4","5","5","4","4","4","No","No no","No","No","","","-1","-1","0","-1","-1","0","1","1","1","1","","4","5","4","2","3","3","2","5","4","3","M8","No","No","No","Microsoft Teams","Google Meet","Microsoft Teams"
"136","1980-01-01 00:00:00","6","en","2066462137","Female","15-24","Student","","India","No","","Once or twice a month","6-7 hours","Google Meet","","Meetups","","Yes","Yes","No","No","","","","-1","0","3","2","2","1","2","2","1","1","","5","5","5","6","4","4","4","5","5","5","No","No","No","No","","","3","0","0","0","-2","0","-1","-1","3","2","","4","3","2","5","5","5","3","7","4","3","No","No","No","No","","","-2","1","3","1","2","3","2","2","0","2","","5","6","4","6","5","6","4","4","7","4","No","No","No","No","Microsoft Teams","Zoom","Microsoft Teams"
"137","1980-01-01 00:00:00","6","en","1394930304","Male","25-34","Teacher","","India","No","","Once or twice a month","2-3 hours","Microsoft Teams","","Meetings","","Yes","No","No","No","","","","0","2","2","2","1","2","2","2","1","1","","5","5","5","2","5","3","3","2","4","4","No","No","No","No","","","1","0","1","0","2","3","2","3","-1","3","","3","3","2","5","6","3","5","5","6","5","No","No","No","No","","","0","0","1","1","0","-1","-1","0","1","0","","4","5","5","4","5","5","5","4","6","5","No","Me","Baa","Baa","Microsoft Teams","No preference","Microsoft Teams"
"138","1980-01-01 00:00:00","6","en","286435274","Male","35-44","Teacher","","BANGLADESH","Yes","University Laboratory School and College, IER, University of Dhaka","Many times a day","2-3 hours","Zoom","","Education","","No","Yes","No","No","","","","2","2","1","2","2","2","2","2","2","0","","4","3","6","4","4","4","6","3","6","4","Contents can be shared.","Not free of cost","It must be free.","Yes","","","0","0","0","0","0","0","0","0","0","0","","4","4","4","4","4","4","4","4","4","4","Many people can join.","Not that easy.","Not answering.","yes","","","0","0","0","0","0","0","0","0","0","0","","4","4","4","4","4","4","4","4","4","4","N/A","N/A","N/A","N/A","Zoom","Zoom","Zoom"
